Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,snp500,vix_close,qqq_close,close,log_ret,rv_5,snp500_change,vix_change,qqq_change,earnings_week
2021-04-12 04:00:00+00:00,250.57000732421875,251.5500030517578,246.2899932861328,249.52000427246097,10383600,0.0,0.0,4127.990234375,,326.7146301269531,249.52000427246097,-0.01131755249891647,0.1566923593681389,-0.00019607884876882142,0.0,-0.0013055305239473292,0
2021-04-13 04:00:00+00:00,248.3300018310547,254.4900054931641,246.1000061035156,253.27000427246097,15901400,0.0,0.0,4141.58984375,,330.528564453125,253.27000427246097,0.014917040803985282,0.2000121456634031,0.0032944868090414303,0.0,0.011673595163736339,0
2021-04-14 04:00:00+00:00,255.32000732421875,258.3699951171875,251.27999877929688,252.42999267578125,12661800,0.0,0.0,4124.66015625,,326.5593566894531,252.42999267578125,-0.003322176683169958,0.18666153900436,-0.004087726727828533,0.0,-0.012008667905114678,0
2021-04-15 04:00:00+00:00,253.55999755859375,254.1199951171875,249.42999267578125,251.11000061035156,9479000,0.0,0.0,4170.419921875,,331.5086364746094,251.11000061035156,-0.00524286097090635,0.16787349843772653,0.01109419052516647,0.0,0.015155835175970411,0
2021-04-16 04:00:00+00:00,252.0,253.0500030517578,246.22999572753903,248.17999267578125,14606000,0.0,0.0,4185.47021484375,,331.8968505859375,248.17999267578125,-0.01173683273742329,0.1722747787431001,0.0036088195555097347,0.0,0.0011710527829880135,0
2021-04-19 04:00:00+00:00,247.0,247.0,242.22000122070312,244.1499938964844,9249300,0.0,0.0,4163.259765625,,328.8594055175781,244.1499938964844,-0.016371494326123805,0.18985707310700753,-0.005306560094486046,0.0,-0.00915177430276004,0
2021-04-20 04:00:00+00:00,241.02999877929688,241.08999633789065,232.33999633789065,234.05999755859375,19483600,0.0,0.0,4134.93994140625,,326.4624328613281,234.05999755859375,-0.0422052831926944,0.24863012164429596,-0.006802319771775922,0.0,-0.007288745938336505,1
2021-04-21 04:00:00+00:00,232.22000122070312,236.7599945068359,230.22000122070312,235.9199981689453,12847000,0.0,0.0,4173.419921875,,329.2572021484375,235.9199981689453,0.007915274429748844,0.29294143623759017,0.009306055472153574,0.0,0.00856076842475928,1
2021-04-22 04:00:00+00:00,235.9600067138672,239.6499938964844,233.3800048828125,234.3300018310547,13854400,0.0,0.0,4134.97998046875,,325.2881774902344,234.3300018310547,-0.0067623706413675955,0.2904216767478548,-0.009210657476561801,0.0,-0.012054480911290133,1
2021-04-23 04:00:00+00:00,233.88999938964844,238.5800018310547,233.11000061035156,238.3800048828125,11533100,0.0,0.0,4180.169921875,,329.3834228515625,238.3800048828125,0.01713567343356098,0.36603535015235455,0.010928696540176919,0.0,0.012589591767290909,1
2021-04-26 04:00:00+00:00,240.2400054931641,244.6499938964844,240.1000061035156,241.44000244140625,10599600,0.0,0.0,4187.6201171875,,331.528076171875,241.44000244140625,0.012754945593516915,0.38239693697099214,0.001782270924804541,0.0,0.006511114924198758,1
2021-04-27 04:00:00+00:00,241.8800048828125,243.4900054931641,239.41000366210935,242.47000122070312,10583300,0.0,0.0,4186.72021484375,,330.0918273925781,242.47000122070312,0.004256991287509122,0.1449712613334462,-0.00021489588801437698,0.0,-0.0043322085896346785,1
2021-04-28 04:00:00+00:00,239.0,239.6499938964844,232.8500061035156,235.4600067138672,19054100,0.0,0.0,4183.18017578125,,328.9757995605469,235.4600067138672,-0.029336920255019168,0.29486280373984264,-0.0008455399168898481,0.0,-0.003380961718582487,0
2021-04-29 04:00:00+00:00,237.0,237.67999267578125,231.8000030517578,235.94000244140625,12296100,0.0,0.0,4211.47021484375,,330.15972900390625,235.94000244140625,0.0020364695973852528,0.28945058232113346,0.006762806734045723,0.0,0.003598834458160338,0
2021-04-30 04:00:00+00:00,233.67999267578125,236.77000427246097,232.6999969482422,234.30999755859375,10380400,0.0,0.0,4181.169921875,,327.9956970214844,234.30999755859375,-0.0069325312534839695,0.2552737134128559,-0.007194706699326425,0.0,-0.0065545001171123385,0
2021-05-03 04:00:00+00:00,234.11000061035156,237.1000061035156,233.80999755859375,235.19000244140625,9887800,0.0,0.0,4192.66015625,,326.2488708496094,235.19000244140625,0.003748693986580623,0.22554409936226805,0.002748090747253684,0.0,-0.005325759416168752,0
2021-05-04 04:00:00+00:00,235.75,236.6499938964844,225.6499938964844,233.6300048828125,17807200,0.0,0.0,4164.66015625,,320.3777770996094,233.6300048828125,-0.006655020228733087,0.20929959902839632,-0.006678337608227225,0.0,-0.01799575193842251,0
2021-05-05 04:00:00+00:00,232.4499969482422,233.4900054931641,227.55999755859375,228.17999267578125,14913500,0.0,0.0,4167.58984375,,319.3005676269531,228.17999267578125,-0.023603929195835135,0.17215304024033076,0.0007034637617677753,0.0,-0.003362310215172415,0
